tokenId, hat, fur, clothes, eyes, earring, mouth, background
7459,5,2,1,11,0,0,5
7460,24,7,6,13,0,0,7
7461,15,11,22,8,1,3,0
7462,22,5,0,19,1,5,3
7463,15,3,3,12,0,0,5
7464,1,6,0,10,1,0,1
7465,13,11,9,0,0,18,1
7466,11,16,5,1,0,24,0
7467,3,9,0,17,0,1,6
7468,0,13,5,12,2,2,4
7469,6,1,0,13,0,5,1
7470,27,3,1,2,5,6,0
7471,24,13,10,4,0,28,3
7472,6,0,0,16,2,27,0
7473,1,13,4,13,3,0,3
7474,12,0,0,0,0,8,1
7475,6,1,0,15,0,28,0
7476,7,6,7,11,2,1,0
7477,0,0,1,8,1,0,0
7478,0,4,3,14,0,0,7
7479,35,10,18,1,0,9,0
7480,14,0,21,20,4,4,3
7481,1,2,16,1,0,0,4
7482,3,2,12,5,0,1,5
7483,14,1,25,2,0,2,4
7484,0,10,22,3,0,5,7
7485,4,0,18,1,2,10,7
7486,17,3,25,2,0,1,0
7487,27,7,4,12,0,4,4
7488,5,0,6,14,0,11,0
7489,0,5,1,0,0,2,3
7490,2,4,17,2,0,3,5
7491,9,0,23,22,0,6,4
7492,29,3,5,14,0,0,3
7493,13,9,32,1,1,9,0
7494,10,1,7,1,0,1,4
7495,0,5,26,3,0,6,1
7496,0,4,8,2,0,7,6
7497,4,4,34,16,2,4,4
7498,3,0,35,22,0,8,4
7499,11,2,24,3,0,2,1
7500,8,1,6,3,2,0,3
7501,20,10,29,1,1,4,6
7502,0,9,19,0,1,4,1
7503,12,8,0,15,0,0,2
7504,0,1,27,0,0,0,7
7505,0,7,8,0,3,0,1
7506,3,13,4,0,0,1,4
7507,0,1,11,0,0,0,2
7508,0,7,0,16,0,0,7
7509,0,1,15,3,0,0,4
7510,8,5,19,0,5,3,6
7511,0,4,31,4,0,1,2
7512,3,3,1,3,0,12,2
7513,11,10,2,18,0,15,4
7514,0,8,0,3,1,0,6
7515,22,7,21,12,0,11,5
7516,0,3,17,0,4,1,1
7517,11,0,12,12,0,15,1
7518,0,0,0,10,3,1,0
7519,17,0,15,0,0,3,6
7520,12,5,10,0,2,0,6
7521,0,16,43,15,0,0,4
7522,0,8,10,1,0,2,0
7523,13,1,5,2,0,0,4
7524,4,1,0,16,0,21,4
7525,5,0,3,3,0,5,1
7526,4,1,23,1,0,7,7
7527,5,2,2,9,0,4,5
7528,27,7,21,0,0,3,4
7529,1,0,0,17,5,0,7
7530,22,8,14,13,0,9,5
7531,11,9,0,7,0,0,1
7532,26,14,15,14,0,5,5
7533,16,1,0,3,0,0,2
7534,32,11,18,18,0,14,7
7535,0,5,4,8,0,4,7
7536,24,3,8,6,0,2,6
7537,1,1,19,7,2,1,0
7538,3,9,30,2,0,11,6
7539,7,6,5,0,0,1,4
7540,25,5,20,1,0,3,2
7541,0,11,18,0,0,10,1
7542,0,2,2,1,3,4,5
7543,3,2,17,9,2,5,4
7544,0,2,4,4,0,11,1
7545,33,2,28,4,0,4,3
7546,4,8,12,1,2,9,4
7547,7,1,9,2,0,0,7
7548,0,1,0,13,3,0,4
7549,0,10,22,10,3,0,4
7550,0,8,0,2,0,0,0
7551,15,6,9,10,0,3,0
7552,0,5,0,7,0,9,1
7553,4,1,16,17,0,31,4
7554,0,0,19,2,0,1,0
7555,0,15,13,5,0,5,0
7556,20,8,0,0,4,2,3
7557,0,0,18,1,0,0,7
7558,0,12,24,6,0,7,4
7559,29,1,0,14,0,10,1
7560,23,5,34,2,0,14,7
7561,12,14,20,0,0,2,1
7562,1,1,23,5,0,1,2
7563,4,2,7,18,0,1,4
7564,2,4,24,18,0,2,7
7565,28,12,5,2,0,12,2
7566,15,7,0,0,0,1,0
7567,12,0,26,20,0,0,3
7568,6,1,11,6,0,1,7
7569,2,16,1,7,0,1,7
7570,16,2,0,13,4,1,7
7571,9,17,33,9,0,3,5
7572,7,2,24,6,0,1,4
7573,20,0,24,22,0,20,7
7574,4,14,2,2,0,9,6
7575,7,2,11,7,1,19,1
7576,0,6,17,9,0,11,1
7577,22,10,38,10,3,0,1
7578,19,0,33,16,0,11,5
7579,1,2,40,7,0,2,7
7580,11,2,24,0,0,22,4
7581,36,2,4,0,0,11,4
7582,34,0,36,0,0,28,6
7583,0,1,17,8,2,6,4
7584,3,11,0,1,1,0,7
7585,20,6,9,0,1,3,4
7586,16,7,22,1,0,1,2
7587,16,6,27,9,0,13,3
7588,0,7,1,0,0,0,0
7589,0,9,2,2,5,9,5
7590,11,12,33,6,0,0,6
7591,6,1,33,14,0,2,3
7592,0,2,38,7,0,11,5
7593,9,1,22,15,0,0,0
7594,31,6,13,15,0,6,0
7595,6,0,3,6,1,1,5
7596,19,4,0,0,1,2,2
7597,8,9,32,13,3,0,2
7598,8,5,33,10,0,0,0
7599,28,1,10,7,0,5,5
7600,4,0,29,5,0,3,1
7601,14,4,11,3,0,0,2
7602,5,5,21,0,5,1,0
7603,1,2,10,5,0,1,2
7604,31,1,10,9,0,14,7
7605,15,11,41,4,0,2,5
7606,15,1,26,19,0,3,3
7607,0,11,12,18,0,13,4
7608,12,2,29,2,0,4,5
7609,5,1,0,4,0,2,6
7610,2,10,4,3,0,9,6
7611,6,7,3,0,0,2,3
7612,10,12,0,3,1,0,1
7613,7,9,14,3,0,0,5
7614,16,3,39,14,0,9,5
7615,4,0,15,7,0,23,3
7616,0,0,12,3,0,1,3
7617,0,5,7,0,0,1,5
7618,24,9,30,0,1,9,4
7619,15,0,6,17,4,2,5
7620,0,8,10,8,0,1,3
7621,0,14,0,6,1,3,7
7622,1,11,7,18,2,3,2
7623,2,4,5,11,1,0,2
7624,1,2,23,6,0,2,5
7625,22,13,26,9,2,18,6
7626,9,0,16,9,0,0,0
7627,16,7,38,18,0,20,3
7628,16,1,0,5,0,22,6
7629,29,2,0,7,1,0,4
7630,7,11,21,6,0,2,3
7631,17,6,5,7,0,1,6
7632,2,13,11,5,0,13,1
7633,13,1,28,0,0,7,1
7634,23,0,13,17,1,20,1
7635,24,1,0,2,2,8,2
7636,0,0,5,0,0,1,3
7637,20,0,33,16,0,10,1
7638,29,10,21,2,0,17,6
7639,14,3,1,13,2,1,6
7640,1,4,32,7,0,1,6
7641,33,8,10,2,0,23,6
7642,5,6,0,2,1,5,7
7643,6,1,17,17,0,12,6
7644,25,11,28,11,0,12,0
7645,5,14,4,1,0,15,7
7646,0,5,0,0,1,14,1
7647,0,0,27,2,1,1,0
7648,11,12,4,14,0,1,7
7649,12,1,26,6,0,10,4
7650,20,10,0,4,0,32,6
7651,28,5,37,11,2,29,7
7652,2,10,0,1,2,3,0
7653,27,9,11,15,4,1,4
7654,0,2,1,3,0,9,3
7655,7,0,8,8,0,5,0
7656,3,4,11,18,0,3,6
7657,24,0,3,11,0,2,4
7658,10,15,6,7,0,8,3
7659,25,4,1,11,0,1,3
7660,0,2,20,18,0,16,3
7661,2,5,11,0,0,18,3
7662,5,3,20,15,0,31,6
7663,6,2,6,9,0,0,6
7664,6,4,3,0,0,11,7
7665,8,2,1,2,0,4,2
7666,0,15,0,16,0,1,5
7667,27,9,0,6,6,1,0
7668,1,10,5,2,0,0,3
7669,20,8,38,4,1,1,4
7670,0,1,16,3,2,8,2
7671,5,0,30,17,0,1,0
7672,0,2,16,4,0,12,3
7673,27,2,8,0,0,8,2
7674,1,4,4,2,2,1,6
7675,1,7,8,12,0,7,3
7676,9,1,9,1,3,8,5
7677,26,5,0,3,1,2,6
7678,27,10,3,2,4,23,3
7679,27,1,11,11,0,0,3
7680,6,1,34,11,0,3,6
7681,5,5,26,3,0,7,7
7682,1,1,0,1,0,13,7
7683,0,0,19,4,0,0,6
7684,0,1,2,3,0,1,0
7685,17,4,0,7,0,9,0
7686,5,0,12,2,2,16,0
7687,14,1,21,1,0,7,6
7688,13,7,7,6,0,26,6
7689,10,14,17,4,0,14,2
7690,15,8,28,17,0,13,1
7691,0,0,9,5,0,2,5
7692,36,12,2,4,0,1,6
7693,19,10,0,5,0,15,1
7694,0,0,0,19,0,5,7
7695,25,15,14,0,0,0,3
7696,0,5,12,4,0,3,5
7697,12,9,15,7,0,0,7
7698,0,0,3,10,5,1,7
7699,36,7,23,1,0,13,1
7700,20,11,0,2,0,31,2
7701,29,2,4,10,1,7,0
7702,5,9,32,0,0,9,7
7703,1,13,0,9,0,25,6
7704,6,0,23,10,0,0,5
7705,15,0,21,0,4,0,2
7706,3,0,11,4,0,2,1
7707,1,2,15,0,3,10,5
7708,14,7,13,3,0,10,1
7709,29,0,0,5,1,15,3
7710,3,8,26,0,0,5,4
7711,0,12,12,1,0,0,0
7712,11,0,20,3,2,14,7
7713,8,2,0,16,1,14,0
7714,2,12,0,4,0,5,3
7715,0,16,9,2,0,5,2
7716,0,0,9,1,0,11,0
7717,13,1,2,0,0,1,1
7718,7,0,0,9,0,6,1
7719,22,9,1,12,4,30,6
7720,0,5,8,6,0,18,5
7721,0,7,4,10,0,10,4
7722,9,11,12,0,1,16,4
7723,14,0,0,11,0,7,5
7724,19,12,23,13,0,18,0
7725,0,1,33,6,2,16,5
7726,28,1,0,7,1,6,0
7727,0,7,30,0,4,4,3
7728,9,9,11,0,0,9,2
7729,13,11,5,2,0,2,2
7730,15,11,39,0,4,2,5
7731,19,13,0,4,0,31,3
7732,0,1,4,1,1,1,6
7733,13,8,2,0,0,0,7
7734,8,3,28,8,0,3,4
7735,8,13,42,0,5,0,7
7736,10,5,0,1,2,0,6
7737,7,2,3,13,0,2,3
7738,13,1,32,2,0,0,5
7739,25,1,18,0,0,13,7
7740,0,13,39,2,5,1,3
7741,2,4,41,0,0,0,2
7742,10,1,0,16,1,0,5
7743,1,2,37,8,0,5,1
7744,4,7,5,9,0,5,2
7745,1,11,14,7,0,6,0
7746,14,1,1,1,0,4,3
7747,0,11,22,0,1,9,4
7748,9,3,0,3,1,12,4
7749,7,0,39,4,0,7,6
7750,26,11,22,0,0,13,6
7751,15,0,0,7,0,7,5
7752,16,9,0,12,0,0,4
7753,16,1,25,3,0,21,3
7754,14,3,2,7,0,3,4
7755,19,0,35,0,0,18,7
7756,9,1,28,10,2,30,4
7757,5,2,16,9,0,9,1
7758,23,0,0,1,0,1,6
7759,0,9,18,3,2,1,6
7760,0,5,13,0,0,11,0
7761,0,3,1,13,0,0,5
7762,8,0,37,5,0,0,6
7763,1,7,26,9,1,2,3
7764,0,12,21,5,0,1,0
7765,33,3,1,16,0,5,7
7766,18,0,42,9,3,0,3
7767,0,2,0,5,4,23,7
7768,18,0,31,20,0,4,1
7769,0,8,2,3,0,12,7
7770,1,0,5,17,4,1,3
7771,9,2,37,13,1,1,1
7772,0,7,3,5,0,15,1
7773,22,5,21,0,0,4,4
7774,16,5,39,3,0,2,7
7775,0,2,4,15,0,4,4
7776,10,10,23,2,2,15,3
7777,16,2,14,8,0,0,3
7778,0,11,0,20,0,2,5
7779,5,8,0,1,4,23,4
7780,9,9,23,11,0,5,7
7781,0,1,27,12,3,16,4
7782,7,8,0,1,2,21,4
7783,8,4,11,8,0,3,6
7784,0,3,2,0,0,1,7
7785,3,1,33,0,0,8,1
7786,14,2,31,9,4,0,7
7787,0,3,6,8,0,9,0
7788,32,10,28,2,3,1,2
7789,6,0,0,4,0,23,6
7790,2,7,2,0,4,3,7
7791,0,8,0,4,0,0,2
7792,3,5,38,1,0,0,2
7793,12,1,24,14,0,0,2
7794,7,2,0,1,6,5,0
7795,0,5,8,10,0,2,7
7796,25,3,11,10,5,11,2
7797,19,11,16,4,0,6,4
7798,0,0,21,1,0,27,0
7799,25,0,0,1,0,11,7
7800,0,10,0,14,0,18,4
7801,5,14,0,5,4,8,6
7802,16,5,8,0,0,2,1
7803,0,1,22,5,4,3,5
7804,30,13,14,0,0,16,5
7805,4,5,12,3,0,1,7
7806,18,1,20,12,4,18,7
7807,8,12,11,3,0,21,5
7808,15,3,3,4,0,0,7
7809,15,0,0,10,0,9,2
7810,15,10,20,18,0,1,3
7811,7,9,36,2,0,5,3
7812,5,3,13,13,6,2,0
7813,6,5,6,0,1,5,7
7814,0,12,10,9,0,0,2
7815,17,3,17,0,0,0,0
7816,16,2,39,1,0,1,2
7817,23,5,8,0,0,3,5
7818,0,0,25,8,0,0,6
7819,29,1,28,4,0,1,3
7820,14,10,21,0,0,0,4
7821,20,2,1,10,0,5,5
7822,34,0,25,7,0,4,5
7823,7,9,0,0,0,11,3
7824,1,9,23,0,0,1,5
7825,24,9,28,13,0,2,0
7826,1,6,35,10,0,9,4
7827,27,1,16,3,0,2,4
7828,13,0,14,0,0,2,2
7829,35,0,14,12,0,0,2
7830,0,6,42,8,2,1,2
7831,10,3,3,19,0,7,6
7832,14,1,0,2,0,9,6
7833,35,8,25,13,0,14,7
7834,4,12,8,15,0,4,3
7835,29,1,26,4,0,3,7
7836,32,14,4,0,0,20,1
7837,25,3,19,0,2,24,4
7838,10,1,22,7,3,0,7
7839,2,2,34,17,5,1,0
7840,1,7,11,15,0,31,7
7841,4,7,19,9,0,11,4
7842,25,14,12,4,0,1,0
7843,10,1,8,1,1,3,0
7844,1,8,29,4,0,1,3
7845,12,2,36,0,0,3,7
7846,9,7,0,12,0,3,5
7847,23,6,17,2,0,3,0
7848,25,0,28,10,0,1,2
7849,8,0,18,10,0,0,1
7850,33,8,31,12,0,10,7
7851,27,5,0,2,0,0,4
7852,23,2,15,0,1,14,2
7853,3,8,0,3,0,1,0
7854,26,1,3,2,1,9,0
7855,12,4,43,0,0,2,3
7856,34,0,0,6,0,19,4
7857,26,9,2,4,4,12,1
7858,2,5,0,2,0,8,5
7859,19,0,19,4,0,2,5
7860,0,0,26,8,0,13,2
7861,21,1,36,11,0,10,2
7862,15,4,9,4,0,3,4
7863,20,6,17,7,3,1,4
7864,0,15,1,4,0,14,0
7865,0,0,0,9,0,1,3
7866,19,12,23,9,0,4,3
7867,0,1,26,1,2,1,5
7868,0,6,27,17,3,0,5
7869,13,0,33,15,2,15,7
7870,28,4,13,1,0,0,3
7871,9,15,0,0,0,0,7
7872,36,2,10,4,5,11,7
7873,2,5,28,14,3,12,0
7874,0,10,16,11,0,31,0
7875,8,0,0,1,0,16,2
7876,11,2,21,12,2,1,0
7877,11,3,25,12,0,1,0
7878,0,5,8,7,6,1,1
7879,20,0,5,1,0,0,5
7880,3,7,16,0,0,0,7
7881,0,12,35,0,4,7,7
7882,5,0,14,12,2,1,5
7883,31,0,40,6,4,6,4
7884,2,8,0,10,0,0,6
7885,23,12,0,4,0,22,5
7886,10,5,22,5,0,5,2
7887,29,1,2,4,0,0,1
7888,0,8,0,8,0,3,5
7889,11,6,9,0,1,0,1
7890,6,2,20,8,2,5,1
7891,0,4,10,1,2,15,2
7892,16,5,35,2,0,17,6
7893,0,2,18,10,3,6,4
7894,0,1,38,15,0,21,4
7895,6,12,0,7,5,0,7
7896,13,0,38,0,0,5,7
7897,5,8,30,4,0,10,1
7898,1,2,24,2,0,19,6
7899,32,14,0,10,0,0,3
7900,3,1,21,6,0,0,6
7901,1,9,0,12,0,4,2
7902,13,8,9,13,0,15,3
7903,22,0,23,0,0,0,4
7904,0,15,24,1,0,10,1
7905,21,1,0,1,0,2,1
7906,7,2,2,5,4,14,2
7907,15,0,0,6,0,1,6
7908,12,6,9,7,4,3,1
7909,0,2,6,3,0,0,5
7910,36,1,0,2,0,0,5
7911,11,2,2,6,0,24,5
7912,0,7,19,16,0,2,7
7913,0,1,29,15,0,0,0
7914,4,0,2,2,3,8,1
7915,8,3,0,9,0,15,4
7916,8,0,0,3,3,24,1
7917,30,16,0,0,0,20,4
7918,1,1,1,5,0,0,7
7919,28,8,2,11,0,12,0
7920,4,4,15,20,0,1,7
7921,3,0,42,5,0,4,1
7922,13,1,21,0,0,0,7
7923,0,2,13,16,1,24,2
7924,33,6,0,0,2,14,3
7925,2,1,25,3,1,14,6
7926,0,4,11,17,2,4,2
7927,14,9,30,10,1,0,5
7928,16,2,16,12,0,30,1
7929,5,13,36,7,0,2,5
7930,7,0,0,7,0,7,1
7931,3,13,18,1,2,1,2
7932,7,8,21,10,0,13,7
7933,25,11,10,11,3,1,5
7934,26,1,1,0,0,13,2
7935,0,14,3,18,0,0,3
7936,33,1,41,14,2,7,4
7937,0,13,12,8,0,0,2
7938,12,9,23,8,0,12,3
7939,17,2,42,2,0,4,7
7940,19,1,10,1,3,3,2
7941,14,4,26,1,0,3,0
7942,7,0,26,0,1,1,0
7943,0,9,20,3,0,22,3
7944,20,8,18,21,0,13,5
7945,0,14,32,2,0,0,3
7946,7,7,2,5,0,28,1
7947,4,5,0,1,0,23,0
7948,0,1,2,11,0,13,4
7949,3,5,27,6,0,22,3
7950,3,2,5,7,0,0,2
7951,0,2,8,10,3,22,1
7952,1,1,22,8,3,1,1
7953,1,3,34,7,1,1,1
7954,0,14,12,1,0,3,0
7955,36,2,24,1,0,0,0
7956,3,1,23,0,0,0,5
7957,21,4,0,1,5,0,4
7958,28,4,18,8,0,2,1
7959,17,6,23,2,1,9,0
7960,28,16,11,4,0,0,0
7961,6,12,22,10,1,0,2
7962,31,0,34,5,0,0,6
7963,0,12,0,1,0,0,6
7964,1,1,41,4,0,26,6
7965,1,0,25,6,0,3,6
7966,6,7,2,11,0,10,5
7967,2,1,0,6,0,5,6
7968,0,5,36,4,0,0,2
7969,22,0,36,5,5,0,6
7970,29,5,7,3,0,5,0
7971,35,0,1,18,4,9,0
7972,9,7,6,0,0,4,0
7973,1,0,13,14,0,1,0
7974,31,15,34,0,0,1,4
7975,8,0,12,2,1,0,7
7976,0,1,9,9,5,1,0
7977,11,2,13,16,0,0,5
7978,29,3,35,18,1,1,6
7979,3,14,0,0,0,14,5
7980,16,1,36,6,1,10,5
7981,4,2,12,6,0,9,3
7982,34,16,1,0,0,1,7
7983,17,14,2,5,0,8,3
7984,14,0,0,6,0,0,1
7985,15,5,17,17,0,0,6
7986,7,2,3,1,0,1,0
7987,13,0,0,1,0,11,5
7988,17,4,0,14,0,3,1
7989,18,1,0,4,0,3,6
7990,11,12,23,6,1,18,4
7991,4,0,27,10,0,3,4
7992,0,5,0,16,0,3,7
7993,15,2,2,8,0,3,4
7994,31,3,3,0,0,7,1
7995,4,2,34,7,0,1,4
7996,0,2,34,15,0,23,1
7997,0,6,33,2,0,6,4
7998,1,10,13,0,0,4,1
7999,20,7,8,13,0,0,3
8000,23,5,40,4,3,10,1
8001,12,4,39,10,0,1,5
8002,10,0,3,0,6,5,0
8003,21,11,0,8,0,13,0
8004,21,2,31,9,0,11,1
8005,0,10,0,4,2,4,3
8006,17,11,29,0,0,27,2
8007,26,14,20,4,2,2,6
8008,0,1,10,6,1,8,6
8009,18,8,23,2,0,11,0
8010,2,3,21,1,0,0,6
8011,11,0,18,7,1,10,1
8012,10,9,4,10,1,10,3
8013,8,8,18,3,2,22,1
8014,7,2,40,14,0,14,2
8015,0,2,0,3,0,0,3
8016,23,2,0,12,2,9,0
8017,0,4,0,11,2,9,2
8018,31,2,1,11,5,9,3
8019,0,0,32,3,0,3,3
8020,9,0,4,5,0,0,4
8021,9,1,0,14,0,0,6
8022,5,0,0,1,0,6,7
8023,21,1,31,5,0,0,0
8024,27,7,16,7,0,2,0
8025,12,0,1,1,0,0,5
8026,0,0,0,17,0,14,4
8027,16,9,1,8,1,1,0
8028,7,2,10,1,0,7,4
8029,5,12,13,6,0,20,6
8030,3,13,23,11,0,0,4
8031,23,1,6,1,0,28,1
8032,28,9,14,8,2,1,7
8033,9,12,19,17,1,1,7
8034,1,0,0,14,0,10,6
8035,23,0,15,11,0,17,1
8036,11,3,3,1,0,2,5
8037,30,2,33,10,0,1,0
8038,21,2,24,15,1,13,0
8039,1,4,7,5,4,0,2
8040,0,4,2,1,0,2,0
8041,19,2,22,6,0,0,0
8042,13,10,0,8,0,3,1
8043,28,1,34,3,0,19,3
8044,16,5,0,0,1,20,0
8045,0,3,6,7,0,1,3
8046,8,11,36,9,1,14,3
8047,26,0,0,1,0,0,7
8048,12,0,21,20,5,0,4
8049,11,1,0,1,1,0,0
8050,23,8,10,0,2,22,7
8051,9,3,3,7,0,3,4
8052,6,7,6,11,0,0,6
8053,7,6,16,0,0,13,6
8054,0,17,0,16,0,4,0
8055,0,10,30,13,0,3,5
8056,19,7,25,0,1,6,1
8057,10,1,0,21,0,1,1
8058,17,4,9,14,0,0,6
8059,0,4,20,4,2,3,1
8060,4,6,26,0,4,0,4
8061,0,11,33,1,4,3,6
8062,7,8,3,15,0,19,7
8063,2,2,10,16,0,5,3
8064,1,16,35,19,0,0,1
8065,9,5,0,16,1,4,1
8066,5,3,2,9,1,0,6
8067,11,0,32,7,0,2,5
8068,15,11,8,0,0,9,2
8069,34,1,2,7,0,0,2
8070,0,0,11,6,0,4,2
8071,0,0,33,22,0,0,2
8072,9,3,3,6,0,0,6
8073,0,11,16,1,4,4,1
8074,9,11,11,2,0,7,3
8075,0,17,12,0,0,1,6
8076,0,2,21,4,0,1,6
8077,2,11,33,8,0,25,4
8078,3,5,10,0,0,2,7
8079,20,2,13,0,0,29,6
8080,0,3,6,2,0,0,4
8081,0,0,0,4,4,1,0
8082,16,2,0,13,2,18,0
8083,0,3,11,18,0,0,0
8084,33,15,13,3,0,1,4
8085,19,1,28,20,0,0,5
8086,0,13,0,4,0,3,5
8087,7,0,41,3,2,1,4
8088,10,2,16,0,0,1,2
8089,14,0,0,16,4,8,2
8090,8,8,2,2,5,0,2
8091,3,4,0,5,3,1,0
8092,10,3,0,8,0,2,3
8093,27,7,4,9,1,1,3
8094,16,3,34,11,3,0,2
8095,31,11,33,0,0,0,5
8096,1,0,3,5,0,30,1
8097,15,14,34,6,4,14,6
8098,25,6,15,6,0,14,6
8099,10,9,22,9,0,0,6
8100,2,14,13,0,2,6,1
8101,0,2,19,4,0,3,0
8102,11,10,38,11,0,9,5
8103,0,1,6,15,0,5,1
8104,6,4,34,1,0,24,1
8105,0,0,4,1,3,0,7
8106,17,5,7,5,2,12,2
8107,11,2,1,3,0,1,6
8108,19,8,9,7,2,9,4
8109,16,4,0,1,0,4,7
8110,24,10,0,10,3,1,1
8111,7,1,0,6,0,1,2
8112,16,7,2,1,0,0,7
8113,12,0,0,2,6,5,1
8114,0,9,1,4,1,7,6
8115,0,16,26,0,0,0,1
8116,36,1,3,5,0,10,2
8117,20,1,16,9,2,0,6
8118,0,2,6,5,0,11,0
8119,3,11,4,11,0,6,1
8120,18,6,0,18,0,15,7
8121,0,4,35,2,0,1,5
8122,3,8,25,1,0,12,1
8123,6,5,7,12,0,0,4
8124,0,4,1,1,1,15,2
8125,22,1,12,13,1,1,3
8126,13,6,0,5,0,15,0
8127,4,2,17,7,1,3,4
8128,33,3,13,5,0,8,7
8129,0,5,6,1,0,13,5
8130,32,0,32,0,0,0,2
8131,17,5,0,8,2,0,6
8132,0,14,15,12,0,14,4
8133,8,1,6,1,1,1,4
8134,5,6,10,3,1,1,6
8135,18,5,28,10,1,0,0
8136,29,3,18,0,0,0,0
8137,2,4,24,19,0,10,0
8138,20,13,15,1,0,0,2
8139,24,6,21,0,1,1,5
8140,24,7,2,7,0,3,2
8141,15,9,15,14,0,2,6
8142,7,10,0,11,0,1,6
8143,1,7,37,0,0,9,3
8144,3,2,24,3,0,0,6
8145,0,12,33,3,0,29,2
8146,17,0,16,5,0,3,0
8147,0,5,0,17,0,26,2
8148,21,2,15,3,1,1,5
8149,21,0,35,0,0,14,3
8150,10,3,2,0,4,1,3
8151,20,5,1,6,0,9,4
8152,0,1,1,22,3,1,4
8153,8,8,5,7,3,0,7
8154,0,9,5,0,0,23,5
8155,18,3,7,3,1,9,1
8156,2,2,19,6,0,8,7
8157,8,6,22,4,1,5,7
8158,0,6,9,15,0,0,7
8159,0,11,0,1,5,3,6
8160,0,4,17,1,1,2,0
8161,2,2,14,0,0,21,7
8162,3,3,21,9,3,13,1
8163,0,3,33,5,2,28,7
8164,0,3,8,3,0,8,1
8165,10,0,4,1,0,8,4
8166,0,0,3,3,0,0,6
8167,3,6,25,2,0,2,6
8168,9,7,26,12,0,0,3
8169,27,4,14,5,0,2,3
8170,18,0,7,1,0,6,3
8171,1,1,14,18,1,0,3
8172,32,2,13,18,4,1,7
8173,1,3,1,0,0,13,0
8174,5,9,7,1,0,0,7
8175,19,5,16,3,1,0,0
8176,6,0,9,19,6,1,3
8177,19,12,17,0,5,14,7
8178,0,1,32,10,0,8,2
8179,13,1,25,12,0,2,0
8180,9,1,27,6,0,2,1
8181,1,9,3,20,0,4,1
8182,0,5,20,14,2,1,5
8183,9,2,29,0,0,18,4
8184,17,1,11,0,0,14,2
8185,30,4,0,1,1,1,0
8186,0,8,10,18,3,0,2
8187,6,16,30,15,0,0,4
8188,0,4,4,10,0,8,1
8189,19,2,22,1,0,3,0
8190,6,0,3,4,0,0,1
8191,0,0,0,20,0,3,3
8192,0,1,22,5,0,0,5
8193,22,11,33,5,1,9,1
8194,0,0,36,3,1,24,2
8195,35,6,17,3,1,12,2
8196,0,5,7,3,2,0,2
8197,6,6,21,17,0,0,4
8198,1,13,25,17,0,15,3
8199,0,2,38,0,0,5,0
8200,14,6,0,11,0,11,4
8201,22,6,1,21,0,0,6
8202,17,11,3,8,0,1,3
8203,0,18,9,21,0,4,0
8204,2,4,0,15,0,13,4
8205,8,0,4,5,1,0,5
8206,0,6,11,6,1,13,1
8207,24,0,16,11,0,0,5
8208,21,11,4,3,0,0,5
8209,0,0,0,3,0,0,6
8210,25,4,8,16,0,0,1
8211,0,7,2,7,2,3,5
8212,0,12,29,0,2,4,7
8213,0,2,0,11,1,10,6
8214,0,2,8,11,0,3,0
8215,0,0,0,0,0,3,3
8216,10,2,20,0,0,19,0
8217,17,1,39,8,0,17,1
8218,1,9,26,2,2,22,6
8219,17,2,0,16,0,2,0
8220,0,6,0,5,0,0,2
8221,29,15,1,8,0,0,5
8222,0,0,4,18,0,29,1
8223,18,2,9,11,0,2,5
8224,1,10,2,11,4,3,3
8225,3,2,24,0,0,9,3
8226,9,1,0,0,0,1,1
8227,12,4,28,4,0,0,7
8228,1,1,0,15,0,4,3
8229,2,4,0,2,0,0,4
8230,19,1,33,1,0,5,4
8231,26,3,23,0,0,4,5
8232,0,13,17,2,4,3,7
8233,24,2,11,11,2,5,2
8234,4,5,26,2,4,2,0
8235,12,10,43,0,0,1,1
8236,20,1,15,11,0,9,1
8237,7,6,6,0,0,1,0
8238,0,9,0,5,0,1,0
8239,2,1,12,0,0,6,1
8240,4,0,26,13,0,11,0
8241,0,5,43,2,0,0,0
8242,0,11,14,1,0,3,2
8243,18,8,11,13,1,0,4
8244,1,13,13,16,0,0,4
8245,10,1,6,12,0,1,7
8246,12,1,19,10,5,0,0
8247,0,0,27,5,0,19,2
8248,6,1,35,0,0,0,5
8249,6,1,33,3,4,2,2
8250,0,2,18,7,2,1,2
8251,0,7,5,2,0,0,3
8252,0,15,0,19,0,12,3
8253,5,14,12,12,0,7,5
8254,0,3,7,0,0,2,2
8255,1,6,9,10,2,3,6
8256,19,9,3,6,1,0,2
8257,0,0,3,0,1,22,7
8258,22,1,6,12,3,0,3
8259,0,16,8,5,1,9,1
8260,19,5,2,0,4,2,0
8261,9,2,14,7,0,0,2
8262,18,15,34,6,0,7,7
8263,20,0,10,1,0,2,2
8264,19,9,27,16,0,6,7
8265,0,4,0,9,0,0,2
8266,10,1,0,19,0,1,6
8267,7,4,27,5,6,14,7
8268,0,1,40,0,0,9,1
8269,23,2,26,17,0,19,2
8270,29,4,41,19,0,5,1
8271,17,1,0,10,2,7,5
8272,8,11,20,15,2,9,7
8273,3,2,3,19,0,10,0
8274,23,7,2,1,0,5,4
8275,4,1,4,0,0,4,5
8276,27,2,0,3,0,1,4
8277,7,0,31,15,0,0,4
8278,30,10,30,1,1,2,7
8279,5,7,4,0,0,3,2
